job_title,job_date,comp_name,comp_type,comp_size,eco_activity,qualif,region,city,salary,contract,positions,job_post_id,exper,gender
فني كهروميكانيك,09/06/1444,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,خاص,كبيرة,الاستشارات الهندسية للمياه والصرف الصحي,"['Language data', 'اللغة الانجليزية', 'محترف', 'Professional certificate \\ License data', 'اعتماد الهيئة السعودية للمهندسين', 'ضروري']",الرياض,RIYADH,5000,دوام كامل,4,20202026391261,4,M
فني شبكات اتصالات,09/06/1444,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,خاص,كبيرة,الاستشارات الهندسية للمياه والصرف الصحي,"['Professional certificate \\ License data', 'اعتماد الهيئة السعودية للمهندسين', 'ضروري']",الرياض,RIYADH,7000,دوام كامل,2,20202026391231,4,M
مهندس كهربائي,09/06/1444,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,خاص,كبيرة,الاستشارات الهندسية للمياه والصرف الصحي,"['Language data', 'اللغة الانجليزية', 'محترف']",الرياض,RIYADH,7000,دوام كامل,1,20202026391189,4,M
سائق رافعة شوكية,09/06/1444,شركة نابكو للمنتجات الورقية,خاص,عملاقة,صناعة الورق والورق المقوى المموج (الكرتون),"['Skill data', 'قيادة الرافعة الشوكية ', 'محترف', 'Language data', 'الانجليزية ', 'مبتدئ']",مكة المكرمة,JEDDAH,5000,دوام كامل,3,20202026391109,2,M
مهندس مدني,09/06/1444,شركة الخدمات الاستشارية السعودية للاستشارات الهندسية,خاص,كبيرة,الاستشارات الهندسية للمياه والصرف الصحي,,الرياض,RIYADH,7000,دوام كامل,3,20202026391071,4,M
محاسب,09/06/1444,شركة اتقان الصيانة للمقاولات,خاص,متوسطة فئة ب,Unknown,"['Skill data', 'خبره في الضريبة', 'محترف', 'Professional certificate \\ License data', 'شهادة هيئة المحاسبين', 'ضروري']",الرياض,RIYADH,6000,دوام كامل,1,20202026391036,2,both
معلم ثانوي فيزياء,09/06/1444,شركة الإحسان الأهلية,خاص,متوسطة فئة ب,تشغيل المدارس المستقلة (التعليم الثانوي) بمنهج وطني,,الرياض,ABA ASLAB,5000,دوام كامل,3,20202026391004,2,both
أخصائي أنشطة طلابية,09/06/1444,شركة الإحسان الأهلية,خاص,متوسطة فئة ب,تشغيل المدارس المستقلة (التعليم الثانوي) بمنهج وطني,,الرياض,ABA ASLAB,5000,دوام كامل,6,20202026390986,0,both
محضر مختبر علوم,09/06/1444,شركة الإحسان الأهلية,خاص,متوسطة فئة ب,تشغيل المدارس المستقلة (التعليم الثانوي) بمنهج وطني,,الرياض,ABA ASLAB,5000,دوام كامل,5,20202026390983,0,both
مرشد طلابي,09/06/1444,شركة الإحسان الأهلية,خاص,متوسطة فئة ب,تشغيل المدارس المستقلة (التعليم الثانوي) بمنهج وطني,,الرياض,ABA ASLAB,5000,دوام كامل,1,20202026390980,0,M
موظف استقبال,09/06/1444,اللحم المقطع للوجبات السريعة,خاص,صغيرة فئة ب,البيع بالجملة لمنتجات الألبان,,الرياض,RIYADH,4000,دوام كامل,3,20202026390922,0,F
مهندس صناعي,09/06/1444,شركه يونيتشارم الخليج للصناعات الصحيه المحدوده,خاص,كبيرة,صناعة الحشو من المواد النسيجية ، يشمل ( الحفاظات الصحية ، وسدات قطنية لوقف النزيف ),"['Language data', 'الانجليزيه', 'متوسط', 'Professional certificate \\ License data', 'شهاده هيئة المهندسين', 'ضروري']",الرياض,RIYADH,7000,دوام كامل,4,20202026390881,0,M
بائع,09/06/1444,مطعم هشام عطيه صالح الغامدي للأكلات الشعبية,خاص,صغيرة فئة ب,المطاعم مع الخدمة,"['Skill data', 'محاسب زبائن ، بائع ', 'متوسط', 'اقناع', 'متوسط', 'Language data', 'العربية', 'محترف', 'Professional certificate \\ License data', 'حاسب', 'مفيد']",مكة المكرمة,JEDDAH,4000,دوام كامل,1,20202026390675,0,both
محاسب,09/06/1444,مؤسسة خالد عواض اللحياني للمقاولات,خاص,صغيرة فئة أ,إنشاءات المباني الجاهزة في المواقع,"['Language data', 'العربية', 'محترف']",مكة المكرمة,MAKKAH,4000,دوام كامل,1,20202026390671,0,F
مندوب مبيعات,08/06/1444,شركة الركن التنفيذي التجارية شركة شخص واحد,خاص,صغيرة فئة ب,البيع بالجملة لقطع الغيار الخاصة بأجهزة التكييف والتبريد,"['Skill data', 'استخدام الحاسب ', 'محترف', 'Language data', 'الانجليزية ', 'متوسط', 'Professional certificate \\ License data', 'رخصة قيادة ', 'ضروري']",الرياض,RIYADH,6000,دوام كامل,2,20202026390199,2,F
مشرف صحة وسلامة مهنية,05/06/1444,مؤسسة سليمان عبدالرحمن النمله للمقاولات,خاص,متوسطة فئة ج,إنشاء محطات ومشاريع الصرف الصحي وشبكات المجاري والمضخات,"['Language data', 'الانجليزية', 'متوسط']",المدينة المنورة,YANBU AS ,5700,دوام كامل,1,20202026376713,2,M
مدير فرع,04/06/1444,مؤسسة وكف القهوة للتجارة,خاص,صغيرة فئة ب,البيع بالتجزئة عن طريق الانترنت,,المنطقة الشرقية,DAMMAM,7757,دوام كامل,1,20202026373142,0,M
مبرمج قاعدة بيانات,03/06/1444,شركة لؤلؤة الغربية التجارية (شركة شخص واحد),خاص,صغيرة فئة أ,شراء وبيع الاراضى والعقارات وتقسيمها وأنشطة البيع على الخارطة,"['Language data', 'الانجليزية', 'محترف', 'الخوارزميات', 'محترف']",مكة المكرمة,JEDDAH,7000,دوام كامل,1,20202026370956,2,both
كاتب بيانات عملاء,03/06/1444,شركة لؤلؤة الغربية التجارية (شركة شخص واحد),خاص,صغيرة فئة أ,شراء وبيع الاراضى والعقارات وتقسيمها وأنشطة البيع على الخارطة,"['Skill data', 'استخدام الحاسب الالي', 'محترف', 'كتابة عربي وانجليزي', 'متوسط', 'Language data', 'انجليزي', 'متوسط']",مكة المكرمة,JEDDAH,4000,دوام كامل,3,20202026369938,2,both
أخصائي نفسي,02/06/1444,جمعية خيرية للخدمات الصحية,خاص,متوسطة فئة أ,الأنشطة الخيرية ، يشمل: جمع التبرعات أو أنشطة الدعم الأخرى التي تدخل في نطاق العمل الاجتماعي,"['Professional certificate \\ License data', 'تصنيف هيئة التخصصات الصحية', 'ضروري']",الباحة,BAHA,4000,دوام كامل,1,20202026367431,0,F
كاتب شحن,02/06/1444,شركة الناقل العاجل للخدمات اللوجستية,خاص,صغيرة فئة ب,المخازن العامة التي تضم مجموعة متنوعة من السلع,"['Skill data', 'التواصل ', 'محترف', 'الحاسب الآلي ', 'محترف', 'برامج المايكروسوف أوفيس ', 'محترف', 'Language data', 'الأنجليزية ', 'متوسط']",عسير,MAHALA,4000,دوام كامل,1,20202026357229,0,M
بائع,02/06/1444,مؤسسة أيوب سعد بن سعيد ال غوينم القحطاني التجارية,خاص,صغيرة فئة ب,البيع بالجملة والتجزئة لقطع الغيار الجديده للسيارات وتوابعها (وتشمل زينة السيارات),,عسير,ABRAQ AN ,4500,دوام كامل,1,20202026357136,0,M
مساعد إداري,02/06/1444,مكتب سواعد ينبع للاستقدام,خاص,صغيرة فئة ب,التوسط في استقدام العمالة الوافدة,"['Skill data', 'الحاسب', 'متوسط', 'Language data', 'عربي', 'محترف', 'انجليزي', 'متوسط', 'Professional certificate \\ License data', 'دبلوم', 'ضروري']",المدينة المنورة,ABA AL BA,3200,دوام كامل,1,20202026357038,0,M
محاسب,02/06/1444,شركة افنسبل سولوشنس لتقنية نظم المعلومات ـ شركة شخص واحد,خاص,صغيرة فئة ب,تصميم وبرمجة البرمجيات الخاصة,"['Skill data', 'إجادة استخدام الحاسب الآلي', 'محترف', 'Language data', 'الانجليزية', 'محترف']",مكة المكرمة,JEDDAH,4500,دوام كامل,1,20202026356892,0,both
بائع,01/06/1444,مؤسسة المربع الذهبي للوجبات السريعة,خاص,صغيرة فئة ب,تشغيل المقاصف والكفتيريات على أساس إمتياز محدد ، يشمل ( المقاصف والكفتيريات في المصانع والمكاتب والمستشفيات والمدارس .. الخ ),,المنطقة الشرقية,KHUBAR,4000,دوام كامل,1,20202026355626,0,F
موظف استقبال,01/06/1444,شركة رؤيتك المحدودة شركة شخص واحد,خاص,صغيرة فئة ب,Unknown,"['Skill data', 'الجرأه', 'محترف', 'Language data', 'الانقلش ', 'محترف']",الرياض,ABA AL KI,4500,دوام كامل,2,20202026355233,0,both
مدير تطوير موارد بشرية,01/06/1444,شركة بدر حمدى حامد البلوى للاستثمار  شركة شخص واحد,خاص,صغيرة فئة ب,إدارة وتاجير العقارات المملوكة أو المؤجرة (سكنية ),"['Language data', 'العربية', 'محترف', 'الإنجليزية', 'متوسط']",مكة المكرمة,JEDDAH,5500,دوام كامل,1,20202026354883,2,both
سكرتير,30/05/1444,مؤسسة بيكسل بيرفكت للتشغيل والصيانة,خاص,صغيرة فئة ب,البيع بالجملة لقطع غيار الهواتف النقالة,"['Skill data', 'استخدام الحاسب الالي ', 'محترف', 'Language data', 'العربية ', 'محترف', 'الانجليزية', 'محترف']",مكة المكرمة,JEDDAH,3500,دوام كامل,1,20202026354775,0,F
مدير إداري,29/05/1444,مؤسسة حديقة الجوري للزهور,خاص,صغيرة فئة أ,البيع بالتجزئة للزهور والورود,"['Skill data', 'التصميم', 'محترف', 'Language data', 'العربية', 'محترف', 'الانقليزية', 'مبتدئ']",القصيم,UNAYZAH,6000,دوام كامل,1,20202026353908,0,both
سائق شاحنة ثقيلة,29/05/1444,مؤسسة إكتفاء لنقل وتوزيع المياه,خاص,صغيرة فئة ب,نقل وتوزيع المياه,"['Skill data', 'رخصة قيادة', 'مبتدئ']",الرياض,RIYADH,4000,عمل عن بعد,2,20202026353828,0,both
بائع قطع غيار مركبات,28/05/1444,محل امتنان محمد بن يحى الموسى لقطع غيار السيارات,خاص,صغيرة فئة أ,البيع بالجملة والتجزئة لاجزاء وتوابع المركبات لم ترد فيما سبق,,القصيم,UNAYZAH,4000,دوام كامل,1,20202026353703,0,M
مساعد طبيب أسنان,28/05/1444,مجمع فيو لطب الاسنان,خاص,صغيرة فئة ب,المجمعات الطبية المتخصصة,"['Skill data', 'الحاسب ', 'متوسط', 'Language data', 'الانجليزية', 'متوسط', 'Professional certificate \\ License data', 'تصنيف الهيئه', 'ضروري']",عسير,KHAMIS MU,4000,دوام كامل,1,20202026353676,0,F
محاسب,28/05/1444,مكتب محمد يحي الشهراني للمحاسبه والمراجعه,خاص,صغيرة فئة أ,أنشطة المراجعة وتدقيق الحسابات,,الرياض,RIYADH,6000,دوام كامل,2,20202026353580,0,F
مهندس كهربائي,28/05/1444,شركة جيزة العربية للأنظمة,خاص,متوسطة فئة ب,تصميم وبرمجة البرمجيات الخاصة,,تبوك,ABA AL QI,7500,دوام كامل,1,20202026353378,4,M
مهندس ميكانيكي,28/05/1444,شركة جيزة العربية للأنظمة,خاص,متوسطة فئة ب,تصميم وبرمجة البرمجيات الخاصة,"['Skill data', 'اعمال التشغيل و الصيانة', 'محترف', 'اعمال محطات المياه و الصرف الصحي و الشبكات', 'مبتدئ', 'Professional certificate \\ License data', 'هندسية', 'ضروري']",تبوك,ABA AL QI,7500,دوام كامل,1,20202026353370,4,M
أخصائي بيانات ضخمة,28/05/1444,شركة جيزة العربية للأنظمة,خاص,متوسطة فئة ب,تصميم وبرمجة البرمجيات الخاصة,"['Skill data', 'المعرفة بأنظمة GIS&EAM', 'متوسط']",تبوك,ABA AL QI,7500,دوام كامل,1,20202026353358,2,M
مهندس شبكات,28/05/1444,شركة الانظمة التوافقية لتقنية المعلومات (شركة شخص واحد),خاص,صغيرة فئة ب,تقديم خدمة إدارة ومراقبة شبكات الاتصالات والمعلومات,,الرياض,ABA ASLAB,7500,دوام كامل,1,20202026352260,2,M
بائع,27/05/1444,مؤسسة كيدز تويز التجارية,خاص,صغيرة فئة ب,البيع بالجملة لالعاب الأطفال,,المدينة المنورة,MADINA,4000,دوام كامل,1,20202026351822,0,both
سائق شاحنة صغيرة,27/05/1444,مؤسسة انيسة القصيم التجارية,خاص,صغيرة فئة أ,البيع بالجملة للتمور,,القصيم,DALFA',4000,دوام كامل,1,20202026351365,2,M
مساح إحصائي,28/05/1444,شركة جيزة العربية للأنظمة,خاص,متوسطة فئة ب,تصميم وبرمجة البرمجيات الخاصة,"['Skill data', 'اعملب الرفع المساحي باستخدام اجهزة GPS&TOTAL STATI', 'محترف', 'خرائط الاوتوكاد', 'متوسط', 'اعمال شبكات المياه و الصرف الصحي', 'مبتدئ']",تبوك,ABA AL QI,5000,دوام كامل,1,20202026353291,4,M
مساعد إداري,01/06/1444,مركز السحاب للرياضة النسائية,خاص,صغيرة فئة أ,الصالات والمراكز الرياضية النسائية,,المنطقة الشرقية,JUBAIL,4000,دوام كامل,1,20202026355534,0,F
عامل كاونتر مأكولات ومشروبات,01/06/1444,شركة خيرات ريفي المحدوده,خاص,متوسطة فئة ب,المطاعم مع الخدمة,,مكة المكرمة,JEDDAH,4000,دوام كامل,5,20202026355268,0,both
أخصائي علاقات عامة,30/05/1444,مركز التوحد الأول بجدة,خاص,متوسطة فئة أ,الجمعيات التعاونية,,مكة المكرمة,JEDDAH,4000,دوام كامل,1,20202026354763,2,F
فني عمليات تقنية معلومات,30/05/1444,مركز التوحد الأول بجدة,خاص,متوسطة فئة أ,الجمعيات التعاونية,,مكة المكرمة,JEDDAH,4000,دوام كامل,1,20202026354755,2,F
